Ticker,Date,Time,LTP,BuyPrice,BuyQty,SellPrice,SellQty,LTQ,OpenInterest
ABCAPITAL-I.NFO,12/09/2022,12:47:03,117.9,117.8,5400,117.9,5400,0,24202800
ABCAPITAL-I.NFO,12/09/2022,12:47:28,117.8,117.75,5400,117.9,5400,5400,24202800
ABCAPITAL-I.NFO,12/09/2022,12:47:52,117.7,117.65,5400,117.8,5400,5400,24202800
ABCAPITAL-I.NFO,12/09/2022,12:48:11,117.7,117.65,5400,117.8,5400,0,24202800
ABCAPITAL-I.NFO,12/09/2022,12:49:02,117.7,117.6,10800,117.8,10800,0,24202800
ABCAPITAL-I.NFO,12/09/2022,12:49:27,117.7,117.55,5400,117.7,5400,0,24202800
ABCAPITAL-I.NFO,12/09/2022,12:49:51,117.7,117.5,27000,117.7,5400,0,24202800
ABCAPITAL-I.NFO,12/09/2022,12:50:12,117.5,117.5,5400,117.65,5400,16200,24213600
ABCAPITAL-I.NFO,12/09/2022,12:50:31,117.45,117.45,10800,117.6,5400,5400,24213600
ABCAPITAL-I.NFO,12/09/2022,12:50:49,117.6,117.45,10800,117.65,5400,10800,24213600
ABCAPITAL-I.NFO,12/09/2022,12:51:05,117.6,117.45,10800,117.65,5400,0,24213600
ABCAPITAL-I.NFO,12/09/2022,12:51:39,117.6,117.5,10800,117.7,10800,0,24213600
ABCAPITAL-I.NFO,12/09/2022,12:52:02,117.6,117.4,5400,117.6,5400,5400,24165000
ABCAPITAL-I.NFO,12/09/2022,12:52:22,117.6,117.35,10800,117.5,5400,0,24165000
ABCAPITAL-I.NFO,12/09/2022,12:52:38,117.5,117.4,5400,117.6,5400,5400,24165000
ABCAPITAL-I.NFO,12/09/2022,12:52:56,117.5,117.45,5400,117.55,5400,0,24165000
ABCAPITAL-I.NFO,12/09/2022,12:53:18,117.5,117.4,5400,117.55,5400,0,24165000
ABCAPITAL-I.NFO,12/09/2022,12:53:54,117.5,117.35,10800,117.5,5400,0,24165000
ABCAPITAL-I.NFO,12/09/2022,12:55:11,117.5,117.35,21600,117.5,5400,0,24165000
ABCAPITAL-I.NFO,12/09/2022,12:55:27,117.5,117.45,5400,117.6,5400,10800,24170400
ABCAPITAL-I.NFO,12/09/2022,12:55:41,117.5,117.45,10800,117.6,5400,0,24170400
ABCAPITAL-I.NFO,12/09/2022,12:55:55,117.8,117.55,21600,117.8,10800,16200,24170400
ABCAPITAL-I.NFO,12/09/2022,12:56:09,117.9,117.75,10800,117.95,10800,10800,24170400
ABCAPITAL-I.NFO,12/09/2022,12:56:24,117.95,117.75,10800,117.95,5400,16200,24170400
ABCAPITAL-I.NFO,12/09/2022,12:56:40,117.95,117.75,5400,117.95,10800,0,24170400
ABCAPITAL-I.NFO,12/09/2022,12:56:54,117.95,117.75,10800,117.95,10800,0,24170400
ABCAPITAL-I.NFO,12/09/2022,12:57:08,117.95,117.8,5400,117.95,5400,16200,24186600
ABCAPITAL-I.NFO,12/09/2022,12:57:23,117.85,117.8,5400,117.95,16200,5400,24186600
ABCAPITAL-I.NFO,12/09/2022,12:57:39,117.8,117.75,5400,117.9,5400,5400,24186600
ABCAPITAL-I.NFO,12/09/2022,12:58:01,117.8,117.7,5400,117.9,5400,0,24186600
ABCAPITAL-I.NFO,12/09/2022,12:58:15,117.8,117.75,10800,117.95,5400,0,24186600
ABCAPITAL-I.NFO,12/09/2022,12:58:29,117.9,117.8,5400,117.9,5400,5400,24186600
ABCAPITAL-I.NFO,12/09/2022,12:58:50,118.15,118.05,5400,118.2,21600,75600,24186600
ABCAPITAL-I.NFO,12/09/2022,12:59:12,118.15,117.95,10800,118.2,21600,16200,24186600
ABCAPITAL-I.NFO,12/09/2022,12:59:33,118.1,118.1,10800,118.2,21600,5400,24186600
ABCAPITAL-I.NFO,12/09/2022,12:59:50,118.2,118.15,5400,118.2,16200,10800,24186600
ABCAPITAL-I.NFO,12/09/2022,12:59:50,118.2,118.15,5400,118.2,16200,0,24186600
ABCAPITAL-I.NFO,12/09/2022,13:00:07,118.3,118.25,5400,118.35,5400,64800,24235200
ABCAPITAL-I.NFO,12/09/2022,13:00:07,118.3,118.25,5400,118.35,5400,0,24235200
ABCAPITAL-I.NFO,12/09/2022,13:00:27,118.45,118.25,5400,118.45,16200,70200,24235200
ABCAPITAL-I.NFO,12/09/2022,13:00:27,118.5,118.25,5400,118.45,16200,0,24235200
ABCAPITAL-I.NFO,12/09/2022,13:00:47,118.6,118.5,16200,118.65,32400,54000,24235200
ABCAPITAL-I.NFO,12/09/2022,13:00:47,118.6,118.5,16200,118.65,32400,0,24235200
ABCAPITAL-I.NFO,12/09/2022,13:01:03,118.6,118.55,5400,118.7,10800,86400,24235200
ABCAPITAL-I.NFO,12/09/2022,13:01:03,118.7,118.55,5400,118.7,10800,0,24235200
ABCAPITAL-I.NFO,12/09/2022,13:01:18,118.6,118.5,16200,118.7,5400,48600,24235200
ABCAPITAL-I.NFO,12/09/2022,13:01:18,118.75,118.5,16200,118.7,5400,0,24235200
ABCAPITAL-I.NFO,12/09/2022,13:01:33,118.6,118.55,5400,118.65,5400,54000,24235200
ABCAPITAL-I.NFO,12/09/2022,13:01:33,118.8,118.55,5400,118.65,5400,0,24235200
ABCAPITAL-I.NFO,12/09/2022,13:01:49,118.6,118.5,16200,118.7,10800,43200,24235200
ABCAPITAL-I.NFO,12/09/2022,13:02:10,118.3,118.3,5400,118.5,10800,54000,24235200
ABCAPITAL-I.NFO,12/09/2022,13:02:26,118.55,118.4,5400,118.6,43200,91800,24235200
ABCAPITAL-I.NFO,12/09/2022,13:02:43,118.6,118.6,5400,118.7,5400,43200,24235200
ABCAPITAL-I.NFO,12/09/2022,13:02:58,118.6,118.6,5400,118.8,37800,21600,24235200
ABCAPITAL-I.NFO,12/09/2022,13:03:12,118.75,118.7,5400,118.8,27000,48600,24316200
ABCAPITAL-I.NFO,12/09/2022,13:03:13,118.75,118.7,5400,118.8,27000,0,24316200
ABCAPITAL-I.NFO,12/09/2022,13:03:13,118.75,118.7,10800,118.8,27000,0,24316200
ABCAPITAL-I.NFO,12/09/2022,13:03:14,118.7,118.7,10800,118.8,21600,10800,24316200
ABCAPITAL-I.NFO,12/09/2022,13:03:15,118.85,118.75,16200,118.9,27000,37800,24316200
ABCAPITAL-I.NFO,12/09/2022,13:03:15,118.85,118.75,16200,118.9,27000,0,24316200
ABCAPITAL-I.NFO,12/09/2022,13:03:16,118.85,118.75,16200,118.9,27000,0,24316200
ABCAPITAL-I.NFO,12/09/2022,13:03:17,118.75,118.75,5400,118.9,27000,10800,24316200
ABCAPITAL-I.NFO,12/09/2022,13:03:18,118.8,118.75,10800,118.9,27000,5400,24316200
ABCAPITAL-I.NFO,12/09/2022,13:03:19,118.75,118.75,5400,118.9,27000,5400,24316200
ABCAPITAL-I.NFO,12/09/2022,13:03:20,118.75,118.65,10800,118.85,5400,0,24316200
ABCAPITAL-I.NFO,12/09/2022,13:03:21,118.75,118.65,10800,118.85,16200,0,24316200
ABCAPITAL-I.NFO,12/09/2022,13:03:24,118.7,118.65,5400,118.85,5400,5400,24316200
ABCAPITAL-I.NFO,12/09/2022,13:03:25,118.85,118.65,5400,118.85,16200,5400,24316200
ABCAPITAL-I.NFO,12/09/2022,13:03:26,118.85,118.6,16200,118.85,5400,0,24316200
ABCAPITAL-I.NFO,12/09/2022,13:03:26,118.85,118.6,10800,118.85,16200,0,24316200
ABCAPITAL-I.NFO,12/09/2022,13:03:27,118.85,118.6,5400,118.8,16200,5400,24316200
ABCAPITAL-I.NFO,12/09/2022,13:03:28,118.85,118.6,5400,118.8,5400,0,24316200
ABCAPITAL-I.NFO,12/09/2022,13:03:29,118.8,118.55,5400,118.8,5400,5400,24316200
ABCAPITAL-I.NFO,12/09/2022,13:03:30,118.8,118.55,5400,118.8,5400,0,24316200
ABCAPITAL-I.NFO,12/09/2022,13:03:31,118.8,118.6,5400,118.8,5400,0,24316200
ABCAPITAL-I.NFO,12/09/2022,13:03:32,118.8,118.65,5400,118.8,5400,0,24316200
ABCAPITAL-I.NFO,12/09/2022,13:03:34,118.8,118.65,10800,118.8,5400,0,24316200
ABCAPITAL-I.NFO,12/09/2022,13:03:38,118.8,118.7,5400,118.9,32400,5400,24316200
ABCAPITAL-I.NFO,12/09/2022,13:03:39,118.9,118.7,10800,118.9,27000,5400,24316200
ABCAPITAL-I.NFO,12/09/2022,13:03:39,118.9,118.7,10800,118.9,27000,0,24316200
ABCAPITAL-I.NFO,12/09/2022,13:03:40,118.9,118.7,10800,118.9,21600,0,24316200
ABCAPITAL-I.NFO,12/09/2022,13:03:42,118.8,118.75,5400,118.9,21600,27000,24316200
ABCAPITAL-I.NFO,12/09/2022,13:03:42,118.9,118.75,5400,118.9,16200,5400,24316200
ABCAPITAL-I.NFO,12/09/2022,13:03:44,118.9,118.8,5400,118.9,16200,0,24316200
ABCAPITAL-I.NFO,12/09/2022,13:03:46,118.9,118.8,10800,118.9,16200,0,24316200
ABCAPITAL-I.NFO,12/09/2022,13:03:47,118.9,118.8,10800,118.95,16200,16200,24316200
ABCAPITAL-I.NFO,12/09/2022,13:03:48,118.9,118.8,16200,118.95,16200,0,24316200
ABCAPITAL-I.NFO,12/09/2022,13:03:50,118.8,118.8,10800,118.95,16200,5400,24316200
ABCAPITAL-I.NFO,12/09/2022,13:03:51,118.8,118.8,10800,118.95,16200,0,24316200
ABCAPITAL-I.NFO,12/09/2022,13:03:57,118.8,118.8,16200,118.95,16200,0,24316200
ABCAPITAL-I.NFO,12/09/2022,13:03:58,118.8,118.8,21600,118.95,16200,0,24316200
ABCAPITAL-I.NFO,12/09/2022,13:04:01,118.9,118.8,21600,118.95,16200,5400,24316200
ABCAPITAL-I.NFO,12/09/2022,13:04:02,118.8,118.8,86400,118.95,16200,16200,24316200
ABCAPITAL-I.NFO,12/09/2022,13:04:03,118.8,118.8,86400,118.95,16200,0,24316200
ABCAPITAL-I.NFO,12/09/2022,13:04:06,118.95,118.8,81000,119,64800,21600,24316200
ABCAPITAL-I.NFO,12/09/2022,13:04:06,118.95,118.8,81000,119,64800,0,24316200
ABCAPITAL-I.NFO,12/09/2022,13:04:07,119,118.85,97200,119,59400,10800,24316200
ABCAPITAL-I.NFO,12/09/2022,13:04:07,119,118.85,97200,119,59400,0,24316200
ABCAPITAL-I.NFO,12/09/2022,13:04:08,119,118.85,97200,119,64800,0,24316200
ABCAPITAL-I.NFO,12/09/2022,13:04:09,119,118.9,75600,119,64800,0,24316200
ABCAPITAL-I.NFO,12/09/2022,13:04:10,119,118.95,5400,119,64800,0,24316200
ABCAPITAL-I.NFO,12/09/2022,13:04:11,118.95,118.85,5400,119,64800,5400,24316200
ABCAPITAL-I.NFO,12/09/2022,13:04:12,119,118.85,5400,119,59400,5400,24316200
ABCAPITAL-I.NFO,12/09/2022,13:04:13,119,118.85,5400,119,59400,0,24316200
ABCAPITAL-I.NFO,12/09/2022,13:04:16,119,118.85,5400,118.95,5400,0,24316200
ABCAPITAL-I.NFO,12/09/2022,13:04:19,118.85,118.75,16200,118.95,16200,5400,24316200
ABCAPITAL-I.NFO,12/09/2022,13:04:20,118.85,118.75,16200,118.95,16200,0,24316200
ABCAPITAL-I.NFO,12/09/2022,13:04:21,118.85,118.75,16200,118.9,16200,0,24316200
ABCAPITAL-I.NFO,12/09/2022,13:04:28,118.75,118.75,5400,118.9,10800,5400,24316200
ABCAPITAL-I.NFO,12/09/2022,13:04:29,118.75,118.9,16200,118.95,5400,0,24316200
ABCAPITAL-I.NFO,12/09/2022,13:04:31,118.9,118.9,10800,118.95,16200,5400,24316200
ABCAPITAL-I.NFO,12/09/2022,13:04:32,118.9,118.9,10800,118.95,5400,0,24316200
ABCAPITAL-I.NFO,12/09/2022,13:04:34,118.95,118.9,54000,119.1,32400,86400,24316200
ABCAPITAL-I.NFO,12/09/2022,13:04:35,118.95,118.95,10800,119.15,10800,0,24316200
ABCAPITAL-I.NFO,12/09/2022,13:04:36,118.95,118.95,5400,119.15,10800,0,24316200
ABCAPITAL-I.NFO,12/09/2022,13:04:37,119,118.95,10800,119.2,16200,27000,24316200
ABCAPITAL-I.NFO,12/09/2022,13:04:37,119.2,118.95,10800,119.2,16200,0,24316200
ABCAPITAL-I.NFO,12/09/2022,13:04:38,119,119,5400,119.2,5400,10800,24316200
ABCAPITAL-I.NFO,12/09/2022,13:04:40,119,119,16200,119.25,21600,0,24316200
ABCAPITAL-I.NFO,12/09/2022,13:04:42,119.2,119,16200,119.25,16200,32400,24316200
ABCAPITAL-I.NFO,12/09/2022,13:04:44,119.05,119,16200,119.2,16200,5400,24316200
ABCAPITAL-I.NFO,12/09/2022,13:04:45,119.05,119,21600,119.2,5400,0,24316200
ABCAPITAL-I.NFO,12/09/2022,13:04:46,119.05,119,21600,119.2,16200,0,24316200
ABCAPITAL-I.NFO,12/09/2022,13:04:47,119.05,119,21600,119.2,10800,5400,24316200
ABCAPITAL-I.NFO,12/09/2022,13:04:48,119.05,119,21600,119.15,5400,0,24316200
ABCAPITAL-I.NFO,12/09/2022,13:04:49,119.05,119,21600,119.15,5400,5400,24316200
ABCAPITAL-I.NFO,12/09/2022,13:04:50,119.05,119,16200,119.15,5400,5400,24316200
ABCAPITAL-I.NFO,12/09/2022,13:04:51,119.05,119,16200,119.15,16200,0,24316200
ABCAPITAL-I.NFO,12/09/2022,13:04:52,118.95,118.8,5400,119.1,16200,21600,24316200
ABCAPITAL-I.NFO,12/09/2022,13:04:53,118.95,118.8,5400,119.1,16200,0,24316200
ABCAPITAL-I.NFO,12/09/2022,13:04:55,118.95,118.8,5400,119.05,16200,0,24316200
ABCAPITAL-I.NFO,12/09/2022,13:05:01,119.05,118.85,5400,119.1,16200,5400,24316200
ABCAPITAL-I.NFO,12/09/2022,13:05:02,119.05,118.85,5400,119.1,16200,0,24316200
ABCAPITAL-I.NFO,12/09/2022,13:05:06,119.05,118.85,5400,119.25,16200,0,24316200
ABCAPITAL-I.NFO,12/09/2022,13:05:07,119.05,118.85,5400,119.2,16200,0,24316200
ABCAPITAL-I.NFO,12/09/2022,13:05:09,118.85,118.75,10800,119.1,10800,5400,24316200
ABCAPITAL-I.NFO,12/09/2022,13:05:10,118.85,118.75,5400,119.05,10800,0,24316200
ABCAPITAL-I.NFO,12/09/2022,13:05:27,118.85,118.65,10800,119,16200,0,24316200
ABCAPITAL-I.NFO,12/09/2022,13:05:43,118.65,118.75,5400,118.95,10800,5400,24316200
ABCAPITAL-I.NFO,12/09/2022,13:06:04,118.95,118.75,5400,118.9,5400,27000,24316200
ABCAPITAL-I.NFO,12/09/2022,13:06:26,118.75,118.75,10800,118.9,5400,16200,24343200
ABCAPITAL-I.NFO,12/09/2022,13:06:41,119.2,119,5400,119.15,5400,70200,24343200
ABCAPITAL-I.NFO,12/09/2022,13:06:55,119.3,119,10800,119.2,5400,113400,24343200
ABCAPITAL-I.NFO,12/09/2022,13:06:55,119.3,119,10800,119.2,5400,0,24343200
ABCAPITAL-I.NFO,12/09/2022,13:07:08,119.15,118.9,5400,119.1,5400,16200,24343200
ABCAPITAL-I.NFO,12/09/2022,13:07:12,119.15,118.95,5400,119.1,5400,0,24343200
ABCAPITAL-I.NFO,12/09/2022,13:07:16,118.95,118.9,5400,118.95,16200,10800,24343200
ABCAPITAL-I.NFO,12/09/2022,13:07:16,118.95,118.9,5400,119.1,21600,0,24343200
ABCAPITAL-I.NFO,12/09/2022,13:07:17,118.95,118.9,5400,119.1,16200,0,24343200
ABCAPITAL-I.NFO,12/09/2022,13:07:18,118.95,118.9,5400,119.1,32400,0,24343200
ABCAPITAL-I.NFO,12/09/2022,13:07:25,118.85,118.8,5400,119,21600,10800,24343200
ABCAPITAL-I.NFO,12/09/2022,13:07:26,118.85,118.8,5400,119,37800,0,24343200
ABCAPITAL-I.NFO,12/09/2022,13:07:27,118.7,118.65,5400,118.9,5400,59400,24343200
ABCAPITAL-I.NFO,12/09/2022,13:07:28,118.7,118.65,10800,118.9,5400,0,24343200
ABCAPITAL-I.NFO,12/09/2022,13:07:29,118.9,118.65,16200,118.9,16200,5400,24343200
ABCAPITAL-I.NFO,12/09/2022,13:07:30,118.9,118.7,5400,118.9,16200,0,24343200
ABCAPITAL-I.NFO,12/09/2022,13:07:32,118.8,118.65,10800,118.9,10800,5400,24343200
ABCAPITAL-I.NFO,12/09/2022,13:07:33,118.8,118.65,10800,118.9,5400,0,24343200
ABCAPITAL-I.NFO,12/09/2022,13:07:33,118.8,118.65,10800,118.95,5400,0,24343200
ABCAPITAL-I.NFO,12/09/2022,13:07:34,118.8,118.65,10800,118.95,16200,0,24343200
ABCAPITAL-I.NFO,12/09/2022,13:07:35,118.8,118.65,5400,118.95,16200,0,24343200
ABCAPITAL-I.NFO,12/09/2022,13:07:38,118.8,118.65,10800,118.95,16200,0,24343200
ABCAPITAL-I.NFO,12/09/2022,13:07:39,118.8,118.65,5400,118.95,16200,0,24343200
ABCAPITAL-I.NFO,12/09/2022,13:07:40,118.8,118.65,10800,118.95,16200,0,24343200
ABCAPITAL-I.NFO,12/09/2022,13:07:42,118.8,118.7,5400,118.95,10800,0,24343200
ABCAPITAL-I.NFO,12/09/2022,13:07:43,118.8,118.7,10800,118.95,16200,0,24343200
ABCAPITAL-I.NFO,12/09/2022,13:07:46,118.8,118.75,5400,118.95,16200,0,24343200
ABCAPITAL-I.NFO,12/09/2022,13:07:47,118.8,118.75,10800,118.95,16200,0,24343200
ABCAPITAL-I.NFO,12/09/2022,13:07:50,118.8,118.75,10800,119,16200,0,24343200
ABCAPITAL-I.NFO,12/09/2022,13:07:51,118.8,118.8,5400,119,16200,0,24343200
ABCAPITAL-I.NFO,12/09/2022,13:07:51,118.8,118.75,16200,119,16200,0,24343200
ABCAPITAL-I.NFO,12/09/2022,13:07:55,119,118.8,5400,119.05,16200,16200,24343200
ABCAPITAL-I.NFO,12/09/2022,13:07:56,119,118.8,5400,119.05,16200,0,24343200
ABCAPITAL-I.NFO,12/09/2022,13:07:57,119,118.85,5400,119.05,16200,0,24343200
ABCAPITAL-I.NFO,12/09/2022,13:07:58,119,118.85,5400,119,5400,0,24343200
ABCAPITAL-I.NFO,12/09/2022,13:07:59,118.85,118.8,5400,119,5400,27000,24343200
ABCAPITAL-I.NFO,12/09/2022,13:08:00,119,118.8,10800,119.05,5400,5400,24343200
ABCAPITAL-I.NFO,12/09/2022,13:08:01,119,118.8,10800,119.05,5400,0,24343200
ABCAPITAL-I.NFO,12/09/2022,13:08:02,119,118.8,10800,119.05,16200,0,24343200
ABCAPITAL-I.NFO,12/09/2022,13:08:02,119,118.8,16200,119.1,5400,0,24343200
ABCAPITAL-I.NFO,12/09/2022,13:08:03,119.1,118.95,5400,119.2,16200,5400,24343200
ABCAPITAL-I.NFO,12/09/2022,13:08:04,119.1,118.95,5400,119.2,16200,0,24343200
ABCAPITAL-I.NFO,12/09/2022,13:08:05,119.1,119,5400,119.2,16200,0,24343200
ABCAPITAL-I.NFO,12/09/2022,13:08:06,119,118.95,5400,119.2,21600,10800,24343200
ABCAPITAL-I.NFO,12/09/2022,13:08:07,119,118.95,5400,119.15,16200,0,24343200
ABCAPITAL-I.NFO,12/09/2022,13:08:08,119,118.95,10800,119.2,21600,0,24343200
ABCAPITAL-I.NFO,12/09/2022,13:08:09,119.2,119,5400,119.25,16200,5400,24343200
ABCAPITAL-I.NFO,12/09/2022,13:08:10,119.2,119,5400,119.25,10800,0,24343200
ABCAPITAL-I.NFO,12/09/2022,13:08:11,119.2,119,5400,119.25,21600,0,24343200
ABCAPITAL-I.NFO,12/09/2022,13:08:16,119.2,119.1,5400,119.2,5400,0,24343200
ABCAPITAL-I.NFO,12/09/2022,13:08:19,119.2,119.1,5400,119.2,16200,0,24343200
ABCAPITAL-I.NFO,12/09/2022,13:08:26,119.2,119,5400,119.25,16200,21600,24343200
ABCAPITAL-I.NFO,12/09/2022,13:08:28,119.3,119.05,16200,119.3,43200,27000,24343200
ABCAPITAL-I.NFO,12/09/2022,13:08:29,119.3,119.15,10800,119.3,37800,5400,24343200
ABCAPITAL-I.NFO,12/09/2022,13:08:29,119.3,119.15,10800,119.3,37800,0,24343200
ABCAPITAL-I.NFO,12/09/2022,13:08:31,119.3,119.1,5400,119.3,32400,5400,24343200
ABCAPITAL-I.NFO,12/09/2022,13:08:31,119.3,119.1,5400,119.3,27000,0,24343200
ABCAPITAL-I.NFO,12/09/2022,13:08:33,119.3,119.15,5400,119.3,27000,0,24343200
ABCAPITAL-I.NFO,12/09/2022,13:08:35,119.3,119.1,5400,119.3,32400,0,24343200
ABCAPITAL-I.NFO,12/09/2022,13:08:36,119.3,119.05,16200,119.25,5400,0,24343200
ABCAPITAL-I.NFO,12/09/2022,13:08:37,119.3,119.1,10800,119.3,5400,27000,24343200
ABCAPITAL-I.NFO,12/09/2022,13:08:39,119.35,119.15,5400,119.35,5400,48600,24343200
ABCAPITAL-I.NFO,12/09/2022,13:08:39,119.35,119.15,5400,119.35,5400,0,24343200
ABCAPITAL-I.NFO,12/09/2022,13:08:39,119.55,119.2,5400,119.6,10800,70200,24343200
ABCAPITAL-I.NFO,12/09/2022,13:08:39,119.55,119.2,5400,119.6,10800,0,24343200
ABCAPITAL-I.NFO,12/09/2022,13:08:40,119.7,119.35,5400,119.6,5400,64800,24343200
ABCAPITAL-I.NFO,12/09/2022,13:08:40,119.7,119.35,5400,119.6,5400,0,24343200
ABCAPITAL-I.NFO,12/09/2022,13:08:42,119.6,119.3,5400,119.75,10800,10800,24343200
ABCAPITAL-I.NFO,12/09/2022,13:08:43,119.75,119.45,5400,119.7,5400,21600,24343200
ABCAPITAL-I.NFO,12/09/2022,13:08:43,119.75,119.45,5400,119.7,5400,0,24343200
ABCAPITAL-I.NFO,12/09/2022,13:08:44,119.75,119.45,5400,119.7,5400,0,24343200
ABCAPITAL-I.NFO,12/09/2022,13:08:45,119.75,119.45,5400,119.75,5400,27000,24343200
ABCAPITAL-I.NFO,12/09/2022,13:08:45,119.8,119.45,5400,119.75,5400,0,24343200
ABCAPITAL-I.NFO,12/09/2022,13:08:46,119.7,119.7,5400,119.75,5400,21600,24343200
ABCAPITAL-I.NFO,12/09/2022,13:08:47,119.7,119.4,5400,119.7,27000,5400,24343200
ABCAPITAL-I.NFO,12/09/2022,13:08:48,119.4,119.35,5400,119.65,10800,10800,24343200
ABCAPITAL-I.NFO,12/09/2022,13:08:49,119.4,119.35,5400,119.6,5400,5400,24343200
ABCAPITAL-I.NFO,12/09/2022,13:08:50,119.5,119.35,5400,119.6,5400,5400,24343200
ABCAPITAL-I.NFO,12/09/2022,13:08:50,119.5,119.35,5400,119.6,5400,0,24343200
ABCAPITAL-I.NFO,12/09/2022,13:08:51,119.5,119.4,10800,119.6,5400,0,24343200
ABCAPITAL-I.NFO,12/09/2022,13:08:52,119.7,119.4,10800,119.7,5400,10800,24343200
ABCAPITAL-I.NFO,12/09/2022,13:08:53,119.75,119.5,5400,119.75,32400,10800,24343200
ABCAPITAL-I.NFO,12/09/2022,13:08:54,119.75,119.6,5400,119.7,5400,10800,24343200
ABCAPITAL-I.NFO,12/09/2022,13:08:57,119.75,119.6,5400,119.75,21600,21600,24343200
ABCAPITAL-I.NFO,12/09/2022,13:08:57,119.75,119.6,5400,119.75,16200,5400,24343200
ABCAPITAL-I.NFO,12/09/2022,13:08:59,119.75,119.6,5400,119.7,10800,0,24343200
ABCAPITAL-I.NFO,12/09/2022,13:09:00,119.6,119.5,5400,119.7,32400,5400,24343200
ABCAPITAL-I.NFO,12/09/2022,13:09:01,119.7,119.5,10800,119.6,5400,10800,24343200
ABCAPITAL-I.NFO,12/09/2022,13:09:01,119.7,119.5,10800,119.6,5400,0,24343200
ABCAPITAL-I.NFO,12/09/2022,13:09:02,119.7,119.5,10800,119.6,5400,10800,24343200
ABCAPITAL-I.NFO,12/09/2022,13:09:03,119.7,119.5,16200,119.7,32400,10800,24343200
ABCAPITAL-I.NFO,12/09/2022,13:09:04,119.7,119.5,16200,119.6,5400,0,24526800
ABCAPITAL-I.NFO,12/09/2022,13:09:05,119.6,119.5,10800,119.7,37800,5400,24526800
ABCAPITAL-I.NFO,12/09/2022,13:09:06,119.6,119.5,10800,119.65,10800,0,24526800
ABCAPITAL-I.NFO,12/09/2022,13:09:08,119.6,119.6,21600,119.65,10800,0,24526800
ABCAPITAL-I.NFO,12/09/2022,13:09:09,119.6,119.5,5400,119.6,27000,37800,24526800
ABCAPITAL-I.NFO,12/09/2022,13:09:10,119.6,119.5,5400,119.6,21600,5400,24526800
ABCAPITAL-I.NFO,12/09/2022,13:09:12,119.6,119.5,5400,119.6,21600,0,24526800
ABCAPITAL-I.NFO,12/09/2022,13:09:14,119.65,119.45,10800,119.65,10800,32400,24526800
ABCAPITAL-I.NFO,12/09/2022,13:09:15,119.4,119.5,5400,119.65,10800,5400,24526800
ABCAPITAL-I.NFO,12/09/2022,13:09:16,119.4,119.5,5400,119.6,10800,0,24526800
ABCAPITAL-I.NFO,12/09/2022,13:09:16,119.6,119.5,5400,119.6,5400,5400,24526800
ABCAPITAL-I.NFO,12/09/2022,13:09:18,119.65,119.5,5400,119.7,10800,16200,24526800
ABCAPITAL-I.NFO,12/09/2022,13:09:19,119.6,119.5,5400,119.7,16200,10800,24526800
ABCAPITAL-I.NFO,12/09/2022,13:09:19,119.6,119.5,16200,119.65,5400,5400,24526800
ABCAPITAL-I.NFO,12/09/2022,13:09:20,119.6,119.5,5400,119.65,5400,5400,24526800
ABCAPITAL-I.NFO,12/09/2022,13:09:21,119.6,119.5,5400,119.65,5400,0,24526800
ABCAPITAL-I.NFO,12/09/2022,13:09:22,119.5,119.4,10800,119.65,10800,5400,24526800
ABCAPITAL-I.NFO,12/09/2022,13:09:24,119.7,119.45,21600,119.7,5400,10800,24526800
ABCAPITAL-I.NFO,12/09/2022,13:09:25,119.45,119.4,10800,119.6,5400,10800,24526800
ABCAPITAL-I.NFO,12/09/2022,13:09:26,119.4,119.4,5400,119.6,5400,5400,24526800
ABCAPITAL-I.NFO,12/09/2022,13:09:27,119.6,119.5,5400,119.65,21600,32400,24526800
ABCAPITAL-I.NFO,12/09/2022,13:09:28,119.6,119.5,5400,119.6,5400,16200,24526800
ABCAPITAL-I.NFO,12/09/2022,13:09:29,119.6,119.5,5400,119.6,5400,5400,24526800
ABCAPITAL-I.NFO,12/09/2022,13:09:30,119.6,119.5,5400,119.6,5400,0,24526800
ABCAPITAL-I.NFO,12/09/2022,13:09:31,119.6,119.5,10800,119.65,5400,5400,24526800
ABCAPITAL-I.NFO,12/09/2022,13:09:32,119.6,119.5,5400,119.65,5400,0,24526800
ABCAPITAL-I.NFO,12/09/2022,13:09:33,119.6,119.5,5400,119.6,5400,0,24526800
ABCAPITAL-I.NFO,12/09/2022,13:09:34,119.6,119.5,5400,119.6,5400,5400,24526800
ABCAPITAL-I.NFO,12/09/2022,13:09:35,119.6,119.5,5400,119.65,10800,5400,24526800
ABCAPITAL-I.NFO,12/09/2022,13:09:36,119.5,119.45,10800,119.65,5400,10800,24526800
ABCAPITAL-I.NFO,12/09/2022,13:09:37,119.5,119.45,10800,119.65,10800,0,24526800
ABCAPITAL-I.NFO,12/09/2022,13:09:38,119.65,119.45,16200,119.65,5400,21600,24526800
ABCAPITAL-I.NFO,12/09/2022,13:09:39,119.65,119.5,5400,119.7,5400,0,24526800
ABCAPITAL-I.NFO,12/09/2022,13:09:40,119.7,119.5,16200,119.7,5400,5400,24526800
ABCAPITAL-I.NFO,12/09/2022,13:09:41,119.7,119.5,27000,119.7,5400,0,24526800
ABCAPITAL-I.NFO,12/09/2022,13:09:42,119.75,119.55,21600,119.75,32400,21600,24526800
